identificador;asignatura;anho;convocatoria;tipoexam;puntaje
20bb195e86648e9e945bea244606b525;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;1F   ;40
8fbf88de884b1a5de82e033970b37002;ESTRUCTURA DE LOS LENGUAJES;2014;1;2F   ;90
8fb508c3cbbe1597c5ad8f90e255334f;MATEMATICA APLICADA;2014;1;1F   ;65
202b5e10a989865c96f61a8d4964de1a;MATEMATICA DISCRETA;2014;1;1F   ;57
c34ab3771cbc16fc6489d08e8ccac865;GESTION DE CENTRO DE COMPUTOS;2014;1;2F   ;84
1bf13e36f988ab1aff2957bb08b6b1ff;EVALUACION DE RENDIMIENTO;2014;1;1F   ;65
daff229a81f22465f5cddce4a70aabfc;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;1F   ;80
afbedf984e58a8f6f78b75e330c60f9d;AUDITORIA Y TECNOLOGIA DE LA INFORMACION;2014;1;1F   ;93
daff229a81f22465f5cddce4a70aabfc;LENGUAJES DE PROGRAMACION II;2014;1;1F   ;78
85369b904b6b6dbfd6cf130b737b9f54;INGENIERIA DE SOFTWARE II;2014;1;2F   ;71
daff229a81f22465f5cddce4a70aabfc;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;1F   ;84
ec92aa1ac9b38389fe8682c8208ada10;LENGUAJES DE PROGRAMACION I;2014;1;1F   ;0
daff229a81f22465f5cddce4a70aabfc;FISICA 1;2014;1;1F   ;65
ebbc43549a150c0eb4124377baf297fe;FUNDAMENTOS DE MATEMATICA;2014;1;2F   ;63
c34ab3771cbc16fc6489d08e8ccac865;MARKETING;2014;1;2F   ;90
417f618a93c8dedd299da50f39365831;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;100
b87f41217c8cfd6f77be5348aa76ca69;LENGUAJES DE PROGRAMACION I;2014;1;2F   ;42
799c2ec3f325274b4d0ecb159d4c03b5;EMPRENDEDORISMO;2014;1;1F   ;61
f26e38cdbf769096f666123f5ff9151c;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;60
b6bcf86d6ad7b9f542e905ee6ece95a0;INTELIGENCIA ARTIFICIAL;2014;1;1F   ;76
876d1940fef876f5b6ca173b52dcb2f9;REDES DE COMPUTADORAS II;2014;1;1F   ;62
cd6402136f2c4a7de7ac8b52fbea1c32;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;2F   ;85
876d1940fef876f5b6ca173b52dcb2f9;SISTEMAS DISTRIBUIDOS;2014;1;2F   ;74
bf3e678059bf766cf908911b075a75d9;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;2F   ;92
61f6bb7c5e1a66700bb887ea206053f4;EVALUACION DE RENDIMIENTO;2014;1;1F   ;84
223d2f3dae0579858a7b395749f83639;FISICA 2;2014;1;2F   ;77
361301b9d0a5a4374c5653cb829d290d;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;90
bb5006348fa11ce26dc634f05a04f08f;REDES DE COMPUTADORAS I;2014;1;1F   ;70
f4ee376d4d794273e8d7c630f2a733c6;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;87
bb5006348fa11ce26dc634f05a04f08f;FISICA 2;2014;1;2F   ;70
f4ee376d4d794273e8d7c630f2a733c6;LENGUAJES DE PROGRAMACION II;2014;1;2F   ;64
0811bee698cdb376f34fcdc8aaa38027;FUNDAMENTOS DE MATEMATICA;2014;1;2F   ;38
f4ee376d4d794273e8d7c630f2a733c6;INVESTIGACION DE OPERACIONES I;2014;1;2F   ;80
202b5e10a989865c96f61a8d4964de1a;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;80
f4ee376d4d794273e8d7c630f2a733c6;REDES DE COMPUTADORAS II;2014;1;2F   ;71
8c7ffebbd9c495ce4d5dcde5ff5fa732;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;65
f4ee376d4d794273e8d7c630f2a733c6;METODOS NUMERICOS;2014;1;2F   ;96
8c7ffebbd9c495ce4d5dcde5ff5fa732;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;1F   ;100
7d3ca741b0bbf4740a861b5c19b51f6f;EMPRENDEDORISMO;2014;1;1F   ;100
28df7798b4ecd9f7db8182f07fa65ff8;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;51
f4ee376d4d794273e8d7c630f2a733c6;MATEMATICA APLICADA;2014;1;2F   ;100
be54522c855e8e616a26af14987488c6;ALGEBRA LINEAL;2014;1;1F   ;100
084cb845dac26928978a3c37bb52b686;EMPRENDEDORISMO;2014;1;1F   ;88
0b045399f358b1042dfe9a46a8bfc56d;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;1F   ;66
084cb845dac26928978a3c37bb52b686;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;86
b1a8335c1f0f002c08f5817e8393a3a2;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;1F   ;35
084cb845dac26928978a3c37bb52b686;FUNDAMENTOS DE MATEMATICA;2014;1;1F   ;50
8c7ffebbd9c495ce4d5dcde5ff5fa732;MATEMATICA DISCRETA;2014;1;1F   ;82
084cb845dac26928978a3c37bb52b686;MATEMATICA DISCRETA;2014;1;2F   ;67
d7fc2ef8547e53f00c3eeaf8f8ee7c09;GESTION DE CENTRO DE COMPUTOS;2014;1;2F   ;65
7d3ca741b0bbf4740a861b5c19b51f6f;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;90
f0c1e6ba984108d263bee8064db769b3;LENGUAJES DE PROGRAMACION III;2014;1;2F   ;76
7d3ca741b0bbf4740a861b5c19b51f6f;FUNDAMENTOS DE MATEMATICA;2014;1;1F   ;75
0b045399f358b1042dfe9a46a8bfc56d;CALCULO II;2014;1;1F   ;68
084cb845dac26928978a3c37bb52b686;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;100
1bf13e36f988ab1aff2957bb08b6b1ff;GESTION DE CENTRO DE COMPUTOS;2014;1;1F   ;62
7d3ca741b0bbf4740a861b5c19b51f6f;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;1F   ;85
ff11d3bea16c5ee6c16bba97ddc1bb8c;EMPRENDEDORISMO;2014;1;1F   ;85
7d3ca741b0bbf4740a861b5c19b51f6f;MATEMATICA DISCRETA;2014;1;1F   ;63
8c7ffebbd9c495ce4d5dcde5ff5fa732;EMPRENDEDORISMO;2014;1;1F   ;100
7d3ca741b0bbf4740a861b5c19b51f6f;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;100
92ad7e1f17c8f57e31d4f68ec09a16f6;PROGRAMACION Y USO DE INTERNET;2014;1;2F   ;61
876d1940fef876f5b6ca173b52dcb2f9;ESTRUCTURA DE LOS LENGUAJES;2014;1;2F   ;73
0603b8cfc504928a37fff710b7839bd2;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;72
61f6bb7c5e1a66700bb887ea206053f4;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;1F   ;84
776c5f06c03e149f1ae4a1fb4a8bd8c0;LENGUAJES DE PROGRAMACION II;2014;1;2F   ;65
80517fe4d15d17b2a3128fa09430cb2f;DESEMPEÑO Y SEGURIDAD EN LAS REDES;2014;1;1F   ;100
47de0aba63c9b37fb0755b90396055a3;LENGUAJES DE PROGRAMACION I;2014;1;1F   ;39
80517fe4d15d17b2a3128fa09430cb2f;INVESTIGACION DE OPERACIONES I;2014;1;1F   ;90
202b5e10a989865c96f61a8d4964de1a;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;70
80517fe4d15d17b2a3128fa09430cb2f;LENGUAJES DE PROGRAMACION III;2014;1;1F   ;72
2a022f30439c5772051de3c0dba4fe22;MATEMATICA DISCRETA;2014;1;2F   ;62
80517fe4d15d17b2a3128fa09430cb2f;SISTEMAS DISTRIBUIDOS;2014;1;1F   ;92
b43157f720afb2eadd4611546d260c4a;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;2F   ;35
80517fe4d15d17b2a3128fa09430cb2f;INGENIERIA DE SOFTWARE II;2014;1;1F   ;100
8c7ffebbd9c495ce4d5dcde5ff5fa732;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;90
61f6bb7c5e1a66700bb887ea206053f4;CALCULO III;2014;1;1F   ;85
8fa19fe19662ede04afb04592222d087;MATEMATICA APLICADA;2014;1;2F   ;59
72115bc2817ed7061bfac1b70c7a0174;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;1F   ;70
ff11d3bea16c5ee6c16bba97ddc1bb8c;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;78
80517fe4d15d17b2a3128fa09430cb2f;ADMINISTRACION GUBERNAMENTAL;2014;1;2F   ;100
707488720a9a285511ecf7b9db13c68b;REDES DE COMPUTADORAS I;2014;1;1F   ;71
5cb6da3ff096e67d84e604f3ee79336d;DESEMPEÑO Y SEGURIDAD EN LAS REDES;2014;1;1F   ;100
e65e10188190dad87da3f84504e275dd;INVESTIGACION DE OPERACIONES II;2014;1;1F   ;86
d378fd3a29891d1b69277aa7112e3c54;ADMINISTRACION GUBERNAMENTAL;2014;1;2F   ;90
1646211dd2b7fc6289ff3ebdd5ce1c95;MATEMATICA APLICADA;2014;1;2F   ;75
72115bc2817ed7061bfac1b70c7a0174;LENGUAJES DE PROGRAMACION I;2014;1;2F   ;26
bce4f9acb6068975c836f8d1541192c4;MARKETING;2014;1;2F   ;90
5cb6da3ff096e67d84e604f3ee79336d;LENGUAJES DE PROGRAMACION III;2014;1;1F   ;96
8c7ffebbd9c495ce4d5dcde5ff5fa732;FUNDAMENTOS DE MATEMATICA;2014;1;1F   ;92
5cb6da3ff096e67d84e604f3ee79336d;SISTEMAS DISTRIBUIDOS;2014;1;1F   ;87
5abde552b820ebf0747f624a39cac1ff;EVALUACION DE RENDIMIENTO;2014;1;1F   ;79
5cb6da3ff096e67d84e604f3ee79336d;INGENIERIA DE SOFTWARE II;2014;1;1F   ;100
1f5d586cebd29a13b83d753aea11541f;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;80
5cb6da3ff096e67d84e604f3ee79336d;INVESTIGACION DE OPERACIONES II;2014;1;1F   ;100
e65e10188190dad87da3f84504e275dd;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;2F   ;94
5cb6da3ff096e67d84e604f3ee79336d;MATEMATICA APLICADA;2014;1;1F   ;80
57f9294dd0749bb886b59978e5d820e5;REDES DE COMPUTADORAS II;2014;1;1F   ;73
72115bc2817ed7061bfac1b70c7a0174;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2014;1;2F   ;38
2fcd0e700658cff1cb593ff1bb019cf8;INVESTIGACION DE OPERACIONES I;2014;1;1F   ;97
5cb6da3ff096e67d84e604f3ee79336d;ADMINISTRACION GUBERNAMENTAL;2014;1;2F   ;100
caf07f0486685559e38779cf830b4563;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2014;1;1F   ;73
61f6bb7c5e1a66700bb887ea206053f4;INGENIERIA DE SOFTWARE III;2014;1;1F   ;97
2964c1df84e635ebfeeb7f9adec1bbab;CALCULO I;2014;1;2F   ;52
78123f69311d88fad57905349baa1845;DESEMPEÑO Y SEGURIDAD EN LAS REDES;2014;1;1F   ;100
e65e10188190dad87da3f84504e275dd;MARKETING;2014;1;2F   ;85
78123f69311d88fad57905349baa1845;INVESTIGACION DE OPERACIONES I;2014;1;2F   ;63
f0c1e6ba984108d263bee8064db769b3;ADMINISTRACION GUBERNAMENTAL;2014;1;1F   ;100
78123f69311d88fad57905349baa1845;LENGUAJES DE PROGRAMACION III;2014;1;1F   ;71
a133391cbe0f5470b390e880b51fd6b0;MATEMATICA APLICADA;2014;1;2F   ;90
78123f69311d88fad57905349baa1845;REDES DE COMPUTADORAS II;2014;1;2F   ;54
9e35604bf9c531eb75a74a9d86c5ba01;INGENIERIA DE SOFTWARE II;2014;1;2F   ;70
78123f69311d88fad57905349baa1845;SISTEMAS DISTRIBUIDOS;2014;1;2F   ;71
1daad752adbea3c692c278f328d6eaa5;DESEMPEÑO Y SEGURIDAD EN LAS REDES;2014;1;2F   ;73
d378fd3a29891d1b69277aa7112e3c54;DIDACTICA UNIVERSITARIA;2014;1;1F   ;97
7403407b704d617237bc5add276e02b7;MATEMATICA DISCRETA;2014;1;2F   ;60
4d578e978d6798526f171265b430bcf5;EVALUACION DE RENDIMIENTO;2014;1;2F   ;60
45ca0af97e527dcce9b336ece20bf806;DESEMPEÑO Y SEGURIDAD EN LAS REDES;2014;1;2F   ;100
61f6bb7c5e1a66700bb887ea206053f4;GESTION DE CENTRO DE COMPUTOS;2014;1;2F   ;82
e8784ae2297a82f00b036b69cd70d19a;ECONOMIA Y FINANZAS;2014;1;1F   ;65
78123f69311d88fad57905349baa1845;MATEMATICA APLICADA;2014;1;2F   ;70
dadd2759415caa3c7e282c0d1c27e3c9;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;2F   ;70
78123f69311d88fad57905349baa1845;ADMINISTRACION GUBERNAMENTAL;2014;1;2F   ;90
81fd3435e34b3a6b2f5226f69bb1578c;EMPRENDEDORISMO;2014;1;1F   ;68
c07816ae5187fb0bce609303101cfeec;PROCESAMIENTO DIGITAL DE IMAGENES II;2014;1;2F   ;95
5abde552b820ebf0747f624a39cac1ff;DIDACTICA UNIVERSITARIA;2014;1;1F   ;92
c07816ae5187fb0bce609303101cfeec;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;2F   ;84
69c9d31a6398b2c1e95957f1d6cdc377;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2014;1;1F   ;22
20209232c5c0a2b060abccb1a6bef29c;FISICA 3;2014;1;1F   ;76
be54522c855e8e616a26af14987488c6;FISICA 1;2014;1;2F   ;100
c07816ae5187fb0bce609303101cfeec;INGENIERIA DE SOFTWARE II;2014;1;2F   ;56
39f43cd7f3a88ed694566f4f9d503573;TECNICAS DE ORGANIZACION Y METODOS;2014;1;1F   ;63
c07816ae5187fb0bce609303101cfeec;GESTION DE CENTRO DE COMPUTOS;2014;1;2F   ;62
47de0aba63c9b37fb0755b90396055a3;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;1F   ;40
c07816ae5187fb0bce609303101cfeec;DIDACTICA UNIVERSITARIA;2014;1;2F   ;86
df10836da31e6a335e4687b7bfd4d79b;FUNDAMENTOS DE MATEMATICA;2014;1;2F   ;87
bb0a616c2cbcbebfd1daf2c58844213f;INTELIGENCIA ARTIFICIAL;2014;1;1F   ;84
436f78a65bed931d714532d279a4eb21;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;2F   ;64
bb0a616c2cbcbebfd1daf2c58844213f;PROCESAMIENTO DIGITAL DE IMAGENES II;2014;1;1F   ;60
5b4f657b50777eb6ae17c27a8b3d10e9;TECNICAS DE ORGANIZACION Y METODOS;2014;1;2F   ;84
bb0a616c2cbcbebfd1daf2c58844213f;INVESTIGACION DE OPERACIONES II;2014;1;2F   ;70
8432993a13b692c08d7958e72d13ec44;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;88
4d578e978d6798526f171265b430bcf5;PROGRAMACION Y USO DE INTERNET;2014;1;1F   ;87
df10836da31e6a335e4687b7bfd4d79b;MATEMATICA DISCRETA;2014;1;1F   ;50
4d578e978d6798526f171265b430bcf5;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;2F   ;100
776c5f06c03e149f1ae4a1fb4a8bd8c0;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;76
6524fb766e28cbd2908a4a6756bb0919;ALGEBRA LINEAL;2014;1;2F   ;69
5d60e7859b63d2e9729a901fe8581806;EMPRENDEDORISMO;2014;1;1F   ;100
6524fb766e28cbd2908a4a6756bb0919;CALCULO I;2014;1;2F   ;50
7403407b704d617237bc5add276e02b7;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;79
6524fb766e28cbd2908a4a6756bb0919;ECONOMIA Y FINANZAS;2014;1;1F   ;90
b1a8335c1f0f002c08f5817e8393a3a2;ECONOMIA Y FINANZAS;2014;1;1F   ;85
4d578e978d6798526f171265b430bcf5;GESTION DE CENTRO DE COMPUTOS;2014;1;1F   ;59
69c9d31a6398b2c1e95957f1d6cdc377;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;2F   ;40
fb719ea256bd5aaa1e9db701025e7f40;ECONOMIA Y FINANZAS;2014;1;2F   ;60
df10836da31e6a335e4687b7bfd4d79b;MATEMATICA DISCRETA;2014;1;2F   ;77
ed4cb4185aaf0be1a63678029a2905de;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;1F   ;90
8d5b74c0f99fb0f479f230c455a074a3;REDES DE COMPUTADORAS I;2014;1;2F   ;40
4d578e978d6798526f171265b430bcf5;DIDACTICA UNIVERSITARIA;2014;1;2F   ;93
8fbf88de884b1a5de82e033970b37002;INGENIERIA DE SOFTWARE II;2014;1;1F   ;99
d45af7f6b8c4be807d909313fce0f3d0;REDES DE COMPUTADORAS I;2014;1;1F   ;33
2a42965869002182afaadeab6b0b95c1;FISICA 1;2014;1;1F   ;73
690b5577367b9dc244bb5dea4fa77fb1;ALGEBRA LINEAL;2014;1;2F   ;50
be2341586c294259631968ba8adab845;CALCULO I;2014;1;2F   ;70
690b5577367b9dc244bb5dea4fa77fb1;LENGUAJES DE PROGRAMACION I;2014;1;1F   ;90
e8784ae2297a82f00b036b69cd70d19a;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;2F   ;30
3f2bbb47f0c996aa557836e2bb062ac3;REDES DE COMPUTADORAS I;2014;1;1F   ;50
cd6402136f2c4a7de7ac8b52fbea1c32;FUNDAMENTOS DE MATEMATICA;2014;1;2F   ;72
cb2674fd36ea52bdc7e4f7e49da4f81d;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;2F   ;85
2fcd0e700658cff1cb593ff1bb019cf8;TECNICAS DE ORGANIZACION Y METODOS;2014;1;1F   ;100
d45af7f6b8c4be807d909313fce0f3d0;REDES DE COMPUTADORAS I;2014;1;2F   ;38
2a42965869002182afaadeab6b0b95c1;LENGUAJES DE PROGRAMACION I;2014;1;2F   ;45
690b5577367b9dc244bb5dea4fa77fb1;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;1F   ;78
df10836da31e6a335e4687b7bfd4d79b;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;86
690b5577367b9dc244bb5dea4fa77fb1;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;1F   ;79
5d60e7859b63d2e9729a901fe8581806;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;100
18cfa9108483af980ddf4d56e7661a8e;ECONOMIA Y FINANZAS;2014;1;1F   ;80
39f43cd7f3a88ed694566f4f9d503573;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;2F   ;82
4e7c9470001e2a7f1d261c18a4a00a35;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;2F   ;85
5d60e7859b63d2e9729a901fe8581806;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;1F   ;80
4e7c9470001e2a7f1d261c18a4a00a35;LENGUAJES DE PROGRAMACION I;2014;1;2F   ;72
5d60e7859b63d2e9729a901fe8581806;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;90
4e7c9470001e2a7f1d261c18a4a00a35;CALCULO I;2014;1;2F   ;60
5d60e7859b63d2e9729a901fe8581806;MATEMATICA DISCRETA;2014;1;1F   ;62
421a357d2c5d5d409a5177ef67e5a490;FISICA 2;2014;1;2F   ;83
b6c670e105a95834c908164495d573da;REDES DE COMPUTADORAS I;2014;1;2F   ;64
a6eccc1b8768c9bd844e963bbb9ec86d;EMPRENDEDORISMO;2014;1;1F   ;78
39f43cd7f3a88ed694566f4f9d503573;FISICA 1;2014;1;1F   ;62
a6eccc1b8768c9bd844e963bbb9ec86d;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;70
223d2f3dae0579858a7b395749f83639;METODOS NUMERICOS;2014;1;1F   ;80
a6eccc1b8768c9bd844e963bbb9ec86d;FUNDAMENTOS DE MATEMATICA;2014;1;2F   ;80
799c2ec3f325274b4d0ecb159d4c03b5;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;76
a6eccc1b8768c9bd844e963bbb9ec86d;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;1F   ;60
2a42965869002182afaadeab6b0b95c1;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;2F   ;35
a6eccc1b8768c9bd844e963bbb9ec86d;MATEMATICA DISCRETA;2014;1;1F   ;51
776c5f06c03e149f1ae4a1fb4a8bd8c0;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;1F   ;39
a6eccc1b8768c9bd844e963bbb9ec86d;MATEMATICA DISCRETA;2014;1;2F   ;100
8ed0baf124d7043108df8bbcb763b735;MATEMATICA APLICADA;2014;1;1F   ;60
a6eccc1b8768c9bd844e963bbb9ec86d;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;80
d2f2b1ac89ddef39b6996c8aae1d0df2;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS II;2014;1;2F   ;72
421a357d2c5d5d409a5177ef67e5a490;INGENIERIA DE SOFTWARE I;2014;1;1F   ;95
9b2e17502344fd2fd4daab5205e9f343;LENGUAJES DE PROGRAMACION II;2014;1;2F   ;63
421a357d2c5d5d409a5177ef67e5a490;METODOS NUMERICOS;2014;1;2F   ;65
13a559c3b5850a86d2642f6f96cdbf62;INTELIGENCIA ARTIFICIAL;2014;1;1F   ;81
ed4cb4185aaf0be1a63678029a2905de;TECNICAS DE ORGANIZACION Y METODOS;2014;1;1F   ;83
baf7bf377c46e2ace0df5f35e9ff9aab;DESEMPEÑO Y SEGURIDAD EN LAS REDES;2014;1;1F   ;90
18cfa9108483af980ddf4d56e7661a8e;ADMINISTRACION GUBERNAMENTAL;2014;1;2F   ;90
6382b1ef2aeda6b06d756259d46d0094;EXPRESION ORAL Y ESCRITA;2014;1;2F   ;82
421a357d2c5d5d409a5177ef67e5a490;ADMINISTRACION GUBERNAMENTAL;2014;1;1F   ;100
82b16c7be887349c3e3352c1e516a0bf;LENGUAJES DE PROGRAMACION II;2014;1;1F   ;100
9bae71db486c6ce82e7eca5c906b3f0a;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;2F   ;40
b82125cd145bca3c6d114bc38313fb1f;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;2F   ;83
6d8a9c82ccbb9a39da265f3b4bc82337;LENGUAJES DE PROGRAMACION I;2014;1;1F   ;73
238fec3317571637ed2c8588dcff656a;LENGUAJES DE PROGRAMACION III;2014;1;2F   ;39
6d8a9c82ccbb9a39da265f3b4bc82337;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;74
81fd3435e34b3a6b2f5226f69bb1578c;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;93
6d8a9c82ccbb9a39da265f3b4bc82337;LOGICA PARA CIENCIAS DE LA COMPUTACION;2014;1;1F   ;94
a8a6fcf2b4877e253b7bdf24dffa7183;TECNICAS DE ORGANIZACION Y METODOS;2014;1;1F   ;90
6d8a9c82ccbb9a39da265f3b4bc82337;CALCULO II;2014;1;2F   ;67
71262938e1fa7645a048cbf0ded24b4c;REDES DE COMPUTADORAS II;2014;1;1F   ;92
0d333692018e9cd426be97226249a6f1;REDES DE COMPUTADORAS II;2014;1;1F   ;42
81fd3435e34b3a6b2f5226f69bb1578c;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;2F   ;85
0d333692018e9cd426be97226249a6f1;REDES DE COMPUTADORAS II;2014;1;2F   ;70
71262938e1fa7645a048cbf0ded24b4c;LENGUAJES DE PROGRAMACION III;2014;1;1F   ;81
ed4cb4185aaf0be1a63678029a2905de;METODOS NUMERICOS;2014;1;1F   ;91
064eef8fa35ff448eb9a7d04a20a70ab;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;2F   ;60
0d333692018e9cd426be97226249a6f1;FISICA 3;2014;1;2F   ;66
3a96ba0794dbf0331133e42feab8aa20;FISICA 3;2014;1;1F   ;100
e97dd3b6b2fe6d3efb056463abeb50a5;DATA WAREHOUSE I - DISEÑO MULTIDIMENSIONAL;2014;1;2F   ;86
81fd3435e34b3a6b2f5226f69bb1578c;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;1F   ;35
5679a275911aeb8f278ced876307e2c0;EMPRENDEDORISMO;2014;1;1F   ;66
2fcd0e700658cff1cb593ff1bb019cf8;SISTEMAS DISTRIBUIDOS;2014;1;1F   ;85
1b6c8495298395d08b9663d5a8346acf;PROBABILIDADES Y ESTADISTICA;2014;1;1F   ;60
6cebd7d4bdcbf86310ad5b703228bb36;FUNDAMENTOS DE MATEMATICA;2014;1;2F   ;80
5679a275911aeb8f278ced876307e2c0;EXPRESION ORAL Y ESCRITA;2014;1;1F   ;58
bb5006348fa11ce26dc634f05a04f08f;TECNICAS DE ORGANIZACION Y METODOS;2014;1;2F   ;88
5679a275911aeb8f278ced876307e2c0;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;2F   ;70
2fcd0e700658cff1cb593ff1bb019cf8;REDES DE COMPUTADORAS II;2014;1;2F   ;96
5679a275911aeb8f278ced876307e2c0;MATEMATICA DISCRETA;2014;1;2F   ;61
dadd2759415caa3c7e282c0d1c27e3c9;ALGORITMOS Y ESTRUCTURA DE DATOS I;2014;1;1F   ;15
e97dd3b6b2fe6d3efb056463abeb50a5;ESTRUCTURA DE LOS LENGUAJES;2014;1;2F   ;45
c93d5808f1b9891c7817f421ef569d97;ALGORITMOS Y ESTRUCTURA DE DATOS III;2014;1;2F   ;75
5679a275911aeb8f278ced876307e2c0;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;1F   ;80
ff11d3bea16c5ee6c16bba97ddc1bb8c;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;2F   ;70
5679a275911aeb8f278ced876307e2c0;INGLES;2014;1;1F   ;96
a8a6fcf2b4877e253b7bdf24dffa7183;INGENIERIA DE SOFTWARE II;2014;1;1F   ;88
2fda0647517a6cf399f054beb94c388d;EMPRENDEDORISMO;2014;1;2F   ;84
cfe27c65e9088ddc702764743487a9e0;REDES DE COMPUTADORAS II;2014;1;1F   ;67
2fda0647517a6cf399f054beb94c388d;EXPRESION ORAL Y ESCRITA;2014;1;2F   ;74
5b4f657b50777eb6ae17c27a8b3d10e9;MATEMATICA APLICADA;2014;1;2F   ;98
8bc35758c4051d3142860585077a4042;ALGORITMOS Y ESTRUCTURA DE DATOS II;2014;1;1F   ;60
39f43cd7f3a88ed694566f4f9d503573;LENGUAJES DE PROGRAMACION I;2014;1;1F   ;66
be217e106642892a7ce03dd632d5dfb9;INGENIERIA DE SOFTWARE II;2014;1;1F   ;79
cfe27c65e9088ddc702764743487a9e0;LENGUAJES DE PROGRAMACION III;2014;1;1F   ;65
2fda0647517a6cf399f054beb94c388d;ORGANIZACION Y ARQUITECTURA DE COMPUTADORAS I;2014;1;2F   ;77
5b4f657b50777eb6ae17c27a8b3d10e9;INVESTIGACION DE OPERACIONES II;2014;1;1F   ;85
8bc35758c4051d3142860585077a4042;ECONOMIA Y FINANZAS;2014;1;2F   ;100
cfe27c65e9088ddc702764743487a9e0;SISTEMAS DISTRIBUIDOS;2014;1;2F   ;81
